DYNAMIC,32,2.008549,45028117
DYNAMIC,64,2.000000,25048548
DYNAMIC,128,2.000000,12640745
DYNAMIC,256,2.000000,6458546
DYNAMIC,512,2.000000,3252226
STACK,1,2.001391,206012925
STACK,2,2.000000,190659005
STACK,4,2.002935,151650047
STACK,8,2.000000,108204160
STACK,16,2.000000,74890129
STACK,32,2.009704,41408886
STACK,64,2.000000,23868882
STACK,128,2.000000,12865347
STACK,256,2.002728,6692082
STACK,512,2.000000,3260201
EXTERNAL,1,2.000000,448356765
EXTERNAL,2,2.000000,334011648
EXTERNAL,4,2.000054,243456496
EXTERNAL,8,2.000000,150155699
EXTERNAL,16,2.003036,89652957
EXTERNAL,32,2.000000,46308788
EXTERNAL,64,2.000000,25725178
EXTERNAL,128,2.001712,12987782
EXTERNAL,256,2.000000,6903422
EXTERNAL,512,2.000000,3421760
MALLOC,1,2.000000,174454285
MALLOC,2,2.000000,148219569
MALLOC,4,2.000000,129539701
MALLOC,8,2.006365,100329093
MALLOC,16,2.005906,69795096
MALLOC,32,2.000000,38878375
MALLOC,64,2.000000,22561650
MALLOC,128,2.000000,12511903
MALLOC,256,2.000519,6191393
MALLOC,512,2.002893,3364230
DYNAMIC,1,2.000000,357385093
DYNAMIC,2,2.000000,296246092
DYNAMIC,4,2.000000,223545809
DYNAMIC,8,2.000000,144038210
DYNAMIC,16,2.000000,86461325
DYNAMIC,32,2.000000,44992746
DYNAMIC,64,2.000000,24120856
DYNAMIC,128,2.006140,12886051
DYNAMIC,256,2.000000,6057084
DYNAMIC,512,2.002682,2578364
STACK,1,2.000000,181315846
STACK,2,2.007966,147381588
STACK,4,2.003786,144959083
STACK,8,2.004663,79600848
STACK,16,2.000000,71264692
STACK,32,2.003672,39515350
STACK,64,2.004791,23363832
STACK,128,2.000000,12742356
STACK,256,2.000000,5554469
STACK,512,2.000000,2730529
EXTERNAL,1,2.000000,374857105
EXTERNAL,2,2.000000,309088195
EXTERNAL,4,2.000000,223574514
EXTERNAL,8,2.000000,145608231
EXTERNAL,16,2.000000,73222530
EXTERNAL,32,2.000000,42196934
EXTERNAL,64,2.003329,20135399
EXTERNAL,128,2.007852,12545978
EXTERNAL,256,2.007856,6780305
EXTERNAL,512,2.007913,2869869
MALLOC,1,2.000914,153222170
MALLOC,2,2.000000,135249165
MALLOC,4,2.000000,120889896
MALLOC,8,2.000670,89983821
MALLOC,16,2.000000,65514869
MALLOC,32,2.000000,38900694
MALLOC,64,2.000000,22271247
MALLOC,128,2.000000,11400760
MALLOC,256,2.000000,5516017
MALLOC,512,2.000000,3122969
DYNAMIC,1,2.000000,324867316
DYNAMIC,2,2.000003,280047762
DYNAMIC,4,2.000000,208939228
DYNAMIC,8,2.000000,135002117
DYNAMIC,16,2.000000,83668328
DYNAMIC,32,2.004821,42292138
DYNAMIC,64,2.000000,22889822
DYNAMIC,128,2.000000,11813144
DYNAMIC,256,2.000000,5308343
DYNAMIC,512,2.001307,2559991
STACK,1,2.000000,142365710
STACK,2,2.001867,155905444
STACK,4,2.000000,132980652
STACK,8,2.000000,98582462
STACK,16,2.000000,63361570
STACK,32,2.009181,35666060
STACK,64,2.000000,20236523
STACK,128,2.004832,9929768
STACK,256,2.000000,5748117
STACK,512,2.000000,3067576
